Sample,Enterococcus_faecalis,Anaerococcus_vaginalis,Varibaculum_cambriense,Finegoldia_magna,Bifidobacterium_breve,Escherichia_coli,Streptococcus_thermophilus,Citrobacter_freundii,Clostridium_neonatale,Streptococcus_gordonii,Clostridium_paraputrificum,Staphylococcus_aureus,Veillonella_parvula,Anaerococcus_hydrogenalis,Morganella_morganii,Pseudomonas_aeruginosa_group,Clostridium_perfringens,Clostridioides_difficile,Clostridium_innocuum,Proteus_mirabilis,Clostridium_sp_7_2_43FAA,Clostridium_butyricum,Klebsiella_oxytoca,Klebsiella_aerogenes,Klebsiella_pneumoniae,Klebsiella_michiganensis,Achromobacter_xylosoxidans,Achromobacter_insuavis,Enterobacter_cloacae_complex,Streptococcus_salivarius,Klebsiella_variicola,Klebsiella_quasipneumoniae,Dermabacter_hominis,Staphylococcus_epidermidis,Staphylococcus_warneri,Peptoniphilus_harei,Campylobacter_ureolyticus,Proteus_hauseri,Citrobacter_amalonaticus,Gemella_asaccharolytica,Citrobacter_youngae,Citrobacter_rodentium,Enterococcus_gallinarum,Bacteroides_caecimuris,Bacteroides_thetaiotaomicron,Akkermansia_muciniphila,Lactobacillus_johnsonii,Blautia_coccoides,Clostridium_clostridioforme,Clostridium_aldenense,Lactobacillus_murinus,Parasutterella_excrementihominis,Proteobacteria_bacterium_CAG_139,Turicimonas_muris,Veillonella_dispar,Clostridium_asparagiforme,Clostridium_lavalense,Sphingomonas_melonis,Clostridium_bolteae,Negativicoccus_succinicivorans,Actinomyces_europaeus,Corynebacterium_simulans,Staphylococcus_argenteus,Corynebacterium_striatum,Citrobacter_pasteurii,Aeriscardovia_aeriphila,Mycobacteroides_abscessus,Lachnospiraceae_bacterium_28_4,Lachnospiraceae_bacterium_A4,Acutalibacter_muris,Anaerotruncus_sp_G3_2012,Dorea_sp_5_2,Lachnospiraceae_bacterium_A2,Clostridium_sp_ASF502,Enterorhabdus_caecimuris,Clostridium_sp_ASF356,Lachnospiraceae_bacterium_M18_1,Oscillibacter_sp_1_3,Bifidobacterium_pseudolongum,Clostridium_cocleatum,Cutibacterium_acnes,Fusobacterium_nucleatum,Bifidobacterium_longum,Cutibacterium_avidum,Streptococcus_agalactiae,Serratia_marcescens,Lactobacillus_paragasseri,Actinomyces_sp_HPA0247,Leclercia_adecarboxylata,Staphylococcus_hominis,Actinomyces_radingae,Anaerococcus_prevotii,Pedobacter_nutrimenti,Delftia_acidovorans,Paenibacillus_pasadenensis,Acinetobacter_gandensis,Acinetobacter_johnsonii
GF7_ADAM_D78,1.53942,0,4.30023,2.69859,45.95058,1.84524,0,0.64147,17.96166,0,7.94663,0,8.50978,0.45684,0.72473,0,0,3.13781,0,0,0.49825,0.44254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_ASIRE_D22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_ASIRE_D36,3.06225,0,1.80472,0.62504,0,0.84201,0,0,8.52045,0,2.4019,0,6.75266,0,0,0,29.66396,6.40222,16.77449,2.08675,0.18238,0,0,3.28674,0,13.20957,0,0,0,0,0,0,0,0,0,3.20064,0.42571,0,0.75851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B1_COLON_D47,2.53792,0,1.24397,0.47249,0,0,0,0.99654,22.87779,0,2.21427,0,6.10125,0,0,0,37.14387,0.74379,9.76863,0.77226,1.21809,0,0.06778,0.29843,0,9.66379,0,0,0,0,0,0,0,0,0,1.96584,1.40286,0,0.32697,0,0.18346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B1_D30,3.38503,0,0,0,0,0.83743,0,0,0,0,0.89105,0,0,0,0,0,1.86885,0.99348,0.05326,0,0,0,0,89.92398,2.04693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B1_D31,1.90577,0,0,3.97414,0,11.11536,0,0,0.39552,0,1.47055,0,0,0,0,0,3.62268,1.97688,12.70193,0.10696,0.48763,0,0,61.62394,0.61864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B1_D32,1.51046,0,0,0,0,5.56709,0,0,1.11871,0,2.45176,0,0,0,0,0,3.89227,13.3632,28.79431,0,22.22066,0,0,8.18151,0,12.90003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B1_D33,0.79999,0,0,0,0,14.2777,0,0,1.2022,0,12.36927,0,0,0,0,0,7.82603,9.35196,38.38454,0,5.93382,0,0,1.61307,0,8.24142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B1_D36,1.74851,0,0,0,0,22.45982,0,0,0.46529,0,17.84039,0,0,0,0,0,22.6616,7.00699,25.96442,0.27475,0,0,0,0.03407,0,1.54416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B2_COLON_D47,3.17198,0,1.86219,0.13341,0,0.40408,0,0.07394,18.9896,0,1.83151,0,7.50143,0,0,0,32.87095,5.01041,9.8953,0.83767,0.43336,0,0,0.13627,0,9.24506,0,0,0,0,0,0,0,0,0,4.09848,2.69045,0,0.47308,0,0.34082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B2_D30,0.82848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43847,0.73003,0.04643,0,0,0,0,97.95659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B2_D34,1.2373,0,0,0,0,20.8735,0,0,1.70047,0,10.87423,0,0,0,0,0,4.12568,5.63457,35.6011,0,10.70983,0,0,2.81438,0,6.42894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B2_D36,0.86662,0,0,0,0,35.27055,0,0,0.18036,0,27.5719,0,0,0,0,0,1.2392,8.51487,20.98222,0,3.90491,0,0,0.56518,0,0.90418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B3_D30,1.04946,0,0,0,0,0,0,0,0,0,0.1448,0,0,0,0,0,0.33328,0.5729,0,0,0.01264,0,0,57.24047,0.67521,39.97125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B3_D31,2.96331,0,0,0,0,0.3041,0,0,0,0,3.87508,0,0,0,0,0,11.97859,2.22202,0.63242,0,1.42514,0,0,64.45016,0.84556,11.30363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B3_D33,4.7071,0,0,0,0,3.86452,0,0,1.66793,0,9.18453,0,0,0,0,0,7.82416,11.67345,28.67273,0,11.42633,0,0,5.6945,0,15.28474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B3_D36,4.15868,0,0,0,0,30.75035,0,0,0.48968,0,18.62289,0,0,0,0,0,3.92169,7.44845,32.03328,0.0916,0.05947,0,0,0,0,0.43636,0,0,0,0,0,0,0,0,0,0,0,0,1.98755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B4_COLON_D47,3.11124,0,0,0,0,0,0,0,9.93414,0,0.16065,0,6.1236,0,0,0,15.85612,6.63614,19.11383,0.13073,0.12989,0,0,0,0,32.96152,0,0,0,0,0,0,0,0,0,2.34542,0.03193,0,3.46479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B4_D35,0.07011,0,0,0,0,1.24821,0,0,1.24683,0,7.75519,0,0,0,0,0,8.91668,8.52822,58.38157,0,2.43426,0,0,2.27959,0,9.13934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B4_D36,0.79182,0,0,0,0,26.34762,0,0,0.69631,0,4.87913,0,0,0,0,0,5.32048,5.58039,51.66435,0,0.09755,0,0,1.6185,0,2.61566,0,0,0,0,0,0,0,0,0,0,0,0,0.38819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B5_COLON_D47,4.16548,0,2.20333,0.35012,0,0.18287,0,1.03333,17.07234,0,1.34008,0,7.15459,0,0,0,24.3023,6.05009,10.60289,0.58997,0.54967,0,0.60696,1.18366,0.09291,12.59847,0,0,0,0,0,0,0,0,0,4.1475,5.77343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B5_D30,3.34235,0,0,0.36055,0,0.40044,0,0,0,0,3.1934,0,0,0,0,0,2.40944,2.13624,1.36911,0,2.25063,0,0,72.39571,0,12.14214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B5_D36,3.77015,0,0,0,0,32.63748,0,0,0.25031,0,13.7106,0,0,0,0,0,2.94944,7.28261,36.41707,0.15447,0.10411,0,0,0,0,0.99581,0,0,0,0,0,0,0,0,0,0,0,0,1.72795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B6_COLON_D47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B7_COLON_D47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B8_COLON_D47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_BDAM_D1,3.43427,0,0,0,0,0,0,0,14.71443,0,0.73145,0,0.49455,0,0,0,22.90984,3.95187,2.82021,0,0.28424,0,2.63216,47.85342,0.17357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_BDAM_D78,8.88023,0,0,0.92277,4.00992,14.73001,0,0.7638,35.75121,0,8.57435,0,6.17624,0,1.46914,0,0,3.0712,0,0,1.61762,10.81801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_BSIRE_D12,3.23542,0,2.67459,1.58408,0,0,0,0,9.3399,0,1.42709,0,6.38053,0,0,0,23.97817,8.20275,22.03933,0.39302,0.09125,0,6.33396,3.59258,0,0,0,0,0,0,0,0,0,0,0,3.0174,2.52964,0,5.18028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_BSIRE_D20,2.37318,0,2.03949,0.76143,0,0.38543,0,0.16298,13.54093,0,3.2294,0,5.61468,0,0,0,29.9537,10.19495,21.63689,1.24377,0.52384,0,1.40812,0.99894,0.04372,0.9291,0,0,0,0,0,0,0,0,0,2.19083,2.05388,0,0.66816,0,0.0466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_BSIRE_D36,1.13697,0,1.20541,0.63373,0,0.82728,0,0,19.12187,0,3.55408,0,4.77706,0,0,0,36.29117,12.38047,13.02498,0.83395,1.65103,0,0.02969,0.43698,0,1.19468,0,0,0,0,0,0,0,0,0,1.56399,0.51384,0,0.80693,0,0.01589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C1_COLON_D47,2.55381,0,0,0,0,0.16707,0,1.26025,13.93147,0,1.98178,0,5.78855,0,0,0,54.74451,3.80111,7.36456,1.08004,0.56266,0,2.44261,0.34295,0.01782,1.09062,0,0,0,0,0,0,0,0,0,0,0,0.02229,2.39044,0,0.45746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C1_D30,2.64286,0,0,0.435,0,0.18799,0,0,0,0,3.43288,0,0,0,0,0,3.02997,2.21614,1.10739,0,1.87608,0,0,80.32067,1.56521,3.18581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C1_D34,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C1_D36,0.6761,0,0,0,0,16.86651,0,0,2.79608,0,6.22536,0,0,0,0,0,19.34565,6.2246,43.81937,0,0.74758,0,0,3.29876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C2_COLON_D47,4.99452,0,0,0,0,0.06292,0,1.56894,15.27715,0,1.5347,0,7.83072,0,0,0,30.26877,0.52232,17.47126,0.59474,0.29696,0,0,2.25325,0,10.93662,0,0,0,0,0,0,0,0,0,0,0,0,5.9649,0,0.42222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C2_D30,2.00575,0,0,0,0,1.9405,0,0,0,0,0.5302,0,0,0,0,0,0.79399,0.40607,0.25275,16.40104,0,0,0,75.1967,2.47299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C2_D32,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C2_D33,99.3843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C2_D36,7.84593,0,0,0,0,20.57783,0,0,1.40439,0,9.8836,0,0,0,0,0,26.13667,6.1302,26.2343,0.0423,0,0,0,0,0,1.74477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C3_COLON_D47,3.53297,0,0,0,0,0.63113,0,0.53628,18.35316,0,2.42481,0,7.79211,0,0,0,27.18535,3.58056,16.19263,2.08378,0.89091,0,0.20896,5.08391,0.09506,3.53563,0,0,0,0,0,0,0,0,0,0,0,0.00897,7.63912,0,0.22465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C3_D30,0,0,0,0,0,0.09126,0,0,0,0,0,0,0,0,0,0,0,0,0.14309,0,0,0,0,99.76565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C3_D31,1.2602,0,0,0,0,0.6649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C3_D33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C3_D34,89.02347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73106,5.13201,0.11346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C4_COLON_D47,3.27093,0,0,0,0,0.43326,0,1.32104,17.42134,0,1.80463,0,7.84633,0,0,0,40.10104,3.41758,11.97064,1.14807,0.34875,0,0,2.75552,0.1328,4.64858,0,0,0,0,0,0,0,0,0,0,0,0.11671,2.89345,0,0.36934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C4_D31,1.82193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05732,0.46827,0,5.23284,0,0,0,91.31794,0.73632,0.3654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C4_D32,7.4399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39636,0,0,0,0,88.16373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_CONTAMINANT,0,0,0,0,0,0,0,0,0.44722,0,0,0,0,0,0,0,0,1.74343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31616,47.69532,43.79788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_INOC,8.22939,0,0,0,0,0,0,0,1.05858,0,0,0,4.25532,0,0,0,0.28202,0.52694,3.34294,0,0,0,0.19207,81.76693,0.19589,0,0,0,0,0.14992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_WATER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_WATER_A12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_WATER_B7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_WATER_C8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
